default,amount,interest,grade,years,ownership,income,age
0,5600,7.9,A,37.0,MORTGAGE,192000.0,38
0,4200,12.69,B,4.0,RENT,55000.0,41
1,12600,10.99,B,27.0,OWN,38000.0,30
0,4800,12.42,B,24.0,MORTGAGE,54000.0,23
0,3000,7.9,A,0.0,MORTGAGE,96000.0,22
0,22000,12.42,B,5.0,MORTGAGE,100800.0,30
0,4750,7.9,A,4.0,MORTGAGE,30000.0,28
0,7500,6.62,A,2.0,RENT,66000.0,26
0,9000,7.9,A,8.0,MORTGAGE,75500.0,27
0,35000,10.65,B,2.0,MORTGAGE,156000.0,26
0,6400,7.9,A,4.0,MORTGAGE,95000.0,22
0,10800,16.29,D,6.0,RENT,48000.0,29
0,3000,14.27,C,2.0,RENT,74500.0,40
0,15000,7.9,A,17.0,MORTGAGE,65000.0,39
0,10200,7.51,A,15.0,MORTGAGE,130000.0,27
0,20000,12.69,B,0.0,RENT,74000.0,24
0,7000,11.71,B,2.0,MORTGAGE,90000.0,30
0,20000,12.69,B,9.0,MORTGAGE,107496.0,26
0,21000,9.91,B,1.0,RENT,93000.0,22
0,12000,6.03,A,16.0,MORTGAGE,61000.0,28
0,5400,14.27,C,1.0,RENT,54000.0,27
0,12000,9.91,B,3.0,RENT,140000.0,28
0,10000,7.9,A,6.0,MORTGAGE,55000.0,27
0,6500,10.99,B,15.0,MORTGAGE,38492.0,23
0,8000,10.65,B,2.0,MORTGAGE,30000.0,25
0,3600,12.42,B,0.0,RENT,54000.0,23
0,2400,9.91,B,6.0,RENT,15000.0,49
1,4000,7.51,A,6.0,MORTGAGE,80000.0,22
0,5200,7.51,A,3.0,MORTGAGE,70000.0,27
0,8500,6.03,A,4.0,OWN,25000.0,25
1,1800,8.9,A,9.0,RENT,50400.0,37
0,10000,16.77,D,10.0,MORTGAGE,60000.0,25
0,12475,6.03,A,17.0,MORTGAGE,88000.0,23
0,3200,7.51,A,4.0,MORTGAGE,44000.0,23
0,5500,6.62,A,18.0,RENT,40000.0,30
0,2100,7.51,A,4.0,RENT,8000.0,22
1,3825,15.96,C,3.0,RENT,28500.0,22
0,5000,6.03,A,5.0,RENT,100000.0,23
0,12000,14.65,C,3.0,MORTGAGE,45600.0,23
0,8500,11.71,B,6.0,RENT,74000.0,22
0,12000,8.9,A,4.0,MORTGAGE,76800.0,22
0,7600,15.27,C,2.0,RENT,33000.0,35
0,2750,16.77,D,2.0,RENT,16800.0,23
0,20000,10.99,B,6.0,RENT,72000.0,34
0,7000,6.62,A,20.0,MORTGAGE,45600.0,40
0,7000,10.65,B,6.0,RENT,80400.0,26
0,13200,6.62,A,23.0,MORTGAGE,90000.0,41
0,6000,10.99,B,7.0,RENT,48000.0,38
0,35000,12.42,B,4.0,MORTGAGE,185000.0,24
0,4625,12.42,B,4.0,MORTGAGE,40000.0,31
0,6000,6.03,A,20.0,MORTGAGE,150000.0,34
0,2500,11.71,B,2.0,OWN,27600.0,26
0,15000,10.99,A,0.0,RENT,130000.0,27
1,8000,10.99,C,6.0,RENT,36000.0,26
0,15000,9.91,B,13.0,MORTGAGE,95000.0,28
0,3800,6.62,A,14.0,OWN,79200.0,24
0,3000,10.99,B,0.0,OWN,14400.0,21
0,5600,14.27,C,3.0,RENT,70000.0,29
0,12000,15.27,C,5.0,RENT,85000.0,31
0,6000,10.65,B,4.0,RENT,19200.0,33
0,12000,6.03,A,9.0,OWN,45000.0,27
0,13000,6.62,A,8.0,MORTGAGE,80000.0,37
0,8000,7.9,A,0.0,RENT,72000.0,22
0,13600,6.03,A,11.0,MORTGAGE,104000.0,22
0,8000,8.9,A,4.0,MORTGAGE,52000.0,27
0,30000,8.9,A,3.0,MORTGAGE,200000.0,31
0,3000,10.99,B,7.0,RENT,63372.0,31
0,15000,17.58,D,16.0,RENT,90000.0,24
0,1300,6.03,A,3.0,OWN,6000.0,37
0,10000,7.51,A,2.0,RENT,45000.0,22
0,8000,6.62,A,4.0,RENT,50000.0,23
0,35000,12.42,B,8.0,RENT,77100.0,26
0,2700,13.49,C,2.0,RENT,35004.0,31
0,10000,6.03,A,4.0,RENT,36000.0,22
0,5000,10.99,B,3.0,RENT,52273.0,39
0,3500,6.03,A,15.0,MORTGAGE,95000.0,28
0,16000,6.03,A,4.0,MORTGAGE,124000.0,23
0,20000,8.9,A,0.0,RENT,148080.0,34
1,7500,11.71,B,7.0,MORTGAGE,50000.0,24
0,5000,12.42,B,5.0,RENT,40000.0,24
0,35000,7.9,A,6.0,MORTGAGE,95000.0,29
0,10000,18.64,E,5.0,RENT,57000.0,29
0,3600,7.9,A,21.0,MORTGAGE,90000.0,25
0,5600,15.96,C,9.0,RENT,48000.0,29
0,7575,10.99,A,6.0,MORTGAGE,21600.0,21
0,23525,7.9,A,4.0,MORTGAGE,62500.0,23
0,10000,7.9,A,6.0,RENT,54000.0,26
0,9300,10.99,A,0.0,MORTGAGE,45760.0,27
0,7000,12.69,B,4.0,OWN,38400.0,26
0,8400,16.77,D,1.0,MORTGAGE,43200.0,22
0,17000,6.03,A,16.0,MORTGAGE,70000.0,38
0,5000,10.65,B,4.0,RENT,20000.0,28
0,3000,16.77,D,15.0,MORTGAGE,65000.0,31
0,12000,6.03,A,4.0,OWN,42000.0,42
0,5500,12.69,B,4.0,MORTGAGE,96000.0,22
0,1450,10.99,A,2.0,RENT,24000.0,27
0,8000,7.9,A,0.0,RENT,50000.0,27
1,7000,7.9,A,15.0,OWN,27600.0,24
0,10000,14.27,C,5.0,RENT,60000.0,26
0,6600,7.9,A,5.0,MORTGAGE,47000.0,26
0,6000,11.71,B,3.0,RENT,30000.0,23
0,7000,10.99,D,2.0,MORTGAGE,120000.0,29
0,4000,12.42,B,3.0,RENT,23400.0,25
0,10000,11.71,B,13.0,RENT,52000.0,22
0,12000,16.77,D,7.0,MORTGAGE,60000.0,25
0,10000,7.9,A,13.0,MORTGAGE,54000.0,30
0,15000,16.29,D,3.0,RENT,52800.0,32
0,3600,14.27,C,0.0,RENT,26400.0,21
0,11325,10.65,B,7.0,MORTGAGE,25920.0,22
0,3100,13.49,C,1.0,RENT,65000.0,47
0,20000,7.9,A,11.0,MORTGAGE,150000.0,32
0,14400,6.03,A,3.0,MORTGAGE,75000.0,23
0,5850,13.49,C,6.0,MORTGAGE,31200.0,38
0,5000,6.62,A,2.0,MORTGAGE,124800.0,23
0,3000,6.62,A,2.0,MORTGAGE,45000.0,27
0,12000,11.71,B,2.0,RENT,77000.0,26
0,20000,12.69,B,7.0,OWN,50000.0,24
1,7000,7.9,A,9.0,RENT,43200.0,22
0,8000,6.62,A,2.0,RENT,39000.0,26
0,8000,8.9,A,4.0,MORTGAGE,28776.0,21
0,5000,10.99,B,6.0,MORTGAGE,83000.0,28
0,17500,13.49,C,1.0,RENT,85000.0,50
0,9000,10.99,A,4.0,RENT,58800.0,24
0,6000,13.49,C,12.0,MORTGAGE,79416.0,30
0,8000,17.58,D,7.0,MORTGAGE,48661.8,24
1,7200,12.69,B,6.0,RENT,30000.0,33
0,7500,16.29,D,9.0,RENT,120000.0,34
0,2500,10.65,B,2.0,RENT,24000.0,27
0,6000,12.69,B,0.0,RENT,40000.0,32
0,13200,6.62,A,1.0,RENT,60000.0,24
1,7500,7.9,A,5.0,RENT,50000.0,21
0,6000,8.9,A,3.0,RENT,41000.0,24
0,12000,7.9,A,0.0,MORTGAGE,65000.0,23
0,5000,11.71,B,4.0,MORTGAGE,70116.0,33
0,14000,9.91,B,10.0,OWN,74700.0,34
0,13000,15.96,C,0.0,MORTGAGE,76800.0,46
1,9000,6.62,A,2.0,RENT,34320.0,26
1,10000,6.62,A,17.0,RENT,55000.0,25
0,6000,6.03,A,11.0,MORTGAGE,54000.0,23
0,8975,6.62,A,4.0,MORTGAGE,32500.0,31
1,8000,7.9,A,1.0,RENT,40000.0,30
0,11975,10.99,A,5.0,RENT,50000.0,21
0,11000,8.9,A,21.0,MORTGAGE,144000.0,27
0,15000,8.9,A,2.0,MORTGAGE,200000.0,28
1,8000,11.71,B,9.0,RENT,50000.0,29
0,11200,10.99,C,13.0,RENT,68000.0,45
0,3200,12.69,B,2.0,RENT,22000.0,23
0,8400,12.42,B,11.0,RENT,50400.0,32
1,2400,19.91,E,20.0,MORTGAGE,150000.0,34
0,7000,16.29,D,8.0,MORTGAGE,62000.0,45
0,6000,15.96,C,5.0,RENT,98000.0,51
0,13000,12.42,B,0.0,MORTGAGE,90000.0,24
0,15000,13.49,C,4.0,MORTGAGE,120000.0,27
0,7500,7.51,A,1.0,OWN,90000.0,27
0,6000,7.9,A,2.0,RENT,27040.0,25
0,10000,7.9,A,1.0,OWN,35000.0,24
0,1500,16.77,D,16.0,RENT,60000.0,28
0,12000,11.71,B,20.0,OWN,40008.0,40
0,12000,16.29,D,16.0,MORTGAGE,62208.0,22
0,5000,6.03,A,2.0,OWN,60000.0,23
1,30000,10.65,B,27.0,RENT,97000.0,23
0,11250,14.27,C,2.0,RENT,40000.0,36
0,12000,7.9,A,4.0,MORTGAGE,60000.0,24
0,7800,12.69,B,0.0,RENT,45000.0,23
0,17000,8.9,A,5.0,MORTGAGE,60000.0,31
0,14000,6.03,A,12.0,MORTGAGE,94800.0,26
0,2500,8.9,A,2.0,RENT,35000.0,26
0,9000,7.51,A,1.0,MORTGAGE,55000.0,27
0,1925,6.03,A,3.0,OWN,30000.0,26
0,1000,7.9,A,3.0,RENT,40000.0,22
0,4200,11.71,B,6.0,MORTGAGE,107004.0,32
0,4800,7.51,A,2.0,MORTGAGE,36000.0,31
0,4200,9.91,B,3.0,RENT,30000.0,26
0,5000,6.03,A,11.0,MORTGAGE,148350.0,40
0,16000,14.65,C,7.0,MORTGAGE,56033.0,29
0,19850,10.99,B,17.0,RENT,53313.0,29
0,8000,12.69,B,7.0,RENT,160000.0,28
0,15000,7.9,A,7.0,MORTGAGE,60000.0,23
0,3000,13.49,C,1.0,RENT,30000.0,26
0,4000,12.69,B,2.0,RENT,115000.0,32
0,28000,7.9,A,22.0,MORTGAGE,320000.0,27
0,8000,18.64,E,22.0,MORTGAGE,114000.0,28
0,10000,14.65,C,4.0,RENT,43000.0,26
0,17000,6.03,A,14.0,MORTGAGE,110000.0,28
1,5000,15.27,C,13.0,MORTGAGE,54000.0,28
0,2000,15.27,C,4.0,RENT,62000.0,22
0,10000,6.03,A,4.0,OWN,50000.0,32
0,4500,9.91,B,4.0,RENT,39000.0,32
0,4100,10.99,D,1.0,RENT,44000.0,23
0,4200,13.49,C,5.0,MORTGAGE,43200.0,30
0,12000,9.91,B,5.0,RENT,58000.0,26
0,10000,10.99,D,21.0,MORTGAGE,53000.0,31
0,3000,6.03,A,2.0,RENT,30000.0,24
0,4425,8.9,A,0.0,RENT,60000.0,53
0,28000,7.51,A,8.0,MORTGAGE,180000.0,23
1,12000,6.62,A,23.0,MORTGAGE,53000.0,25
1,4800,14.65,C,8.0,MORTGAGE,46525.0,30
0,2400,8.9,A,5.0,RENT,82500.0,30
0,31300,11.71,B,5.0,MORTGAGE,58000.0,26
0,3000,8.9,A,13.0,RENT,62000.0,36
1,4000,7.9,A,9.0,MORTGAGE,39000.0,28
1,15000,12.69,B,4.0,MORTGAGE,42655.8,48
0,4800,10.99,A,2.0,MORTGAGE,65000.0,29
0,14400,12.69,B,17.0,MORTGAGE,115000.0,27
0,7000,8.9,A,13.0,OWN,160000.0,22
0,4200,7.9,A,9.0,RENT,42000.0,24
0,7200,8.9,A,4.0,MORTGAGE,62400.0,23
0,4200,8.9,A,4.0,RENT,47500.0,24
0,18200,7.9,A,5.0,MORTGAGE,80000.0,25
0,10000,6.03,A,4.0,RENT,60000.0,30
0,22000,12.69,B,4.0,MORTGAGE,115000.0,29
0,20000,15.27,C,24.0,MORTGAGE,84000.0,25
0,3000,16.29,D,0.0,RENT,52000.0,32
1,2800,12.69,B,6.0,RENT,64800.0,27
0,4000,14.65,C,0.0,RENT,48000.0,33
0,3775,11.71,B,6.0,MORTGAGE,55000.0,26
0,6000,11.71,B,2.0,RENT,37200.0,21
1,7500,14.27,C,31.0,RENT,38400.0,22
0,20000,6.62,A,12.0,RENT,54996.0,35
0,16000,8.9,A,7.0,RENT,36000.0,36
0,6000,6.03,A,15.0,MORTGAGE,96000.0,38
0,1000,10.65,B,0.0,RENT,20000.0,29
0,12000,6.03,A,4.0,RENT,85000.0,39
0,2550,14.27,C,0.0,RENT,25200.0,27
0,6000,6.62,A,21.0,MORTGAGE,60000.0,32
1,3000,7.9,A,1.0,RENT,62400.0,29
0,8000,12.69,B,1.0,OWN,35000.0,22
0,13250,11.71,B,3.0,RENT,40000.0,26
0,11400,6.62,A,5.0,MORTGAGE,90000.0,33
0,8000,17.27,D,6.0,RENT,32000.0,34
1,5450,15.96,C,24.0,RENT,43000.0,63
0,22000,10.99,E,12.0,MORTGAGE,108996.0,29
0,2400,12.69,B,30.0,MORTGAGE,72000.0,23
0,20000,13.49,C,3.0,RENT,175000.0,32
0,10000,10.65,B,3.0,RENT,100000.0,22
0,7500,6.03,A,9.0,MORTGAGE,48000.0,33
0,10000,10.65,B,24.0,MORTGAGE,104000.0,27
0,35000,10.99,D,10.0,MORTGAGE,87000.0,24
0,10000,11.71,B,22.0,MORTGAGE,173467.0,26
0,10000,10.99,A,7.0,MORTGAGE,48000.0,26
0,10000,7.9,A,9.0,RENT,66000.0,28
1,4200,9.91,B,4.0,RENT,42000.0,22
0,10000,7.9,A,2.0,RENT,57000.0,26
0,2500,8.9,A,2.0,RENT,31000.0,36
1,3500,10.65,B,13.0,RENT,55000.0,32
0,13000,7.9,A,0.0,RENT,70000.0,24
0,4000,7.9,A,7.0,MORTGAGE,57886.0,27
0,7500,12.69,B,3.0,RENT,125000.0,25
0,35000,18.25,D,31.0,MORTGAGE,96000.0,25
0,8000,12.69,B,6.0,OWN,95000.0,39
0,15000,6.03,A,2.0,MORTGAGE,85000.0,30
0,10000,11.71,B,5.0,MORTGAGE,98000.0,24
0,2500,16.77,D,2.0,RENT,28200.0,21
0,9750,14.65,C,16.0,MORTGAGE,69950.0,22
0,9000,7.51,A,2.0,RENT,115000.0,25
0,5000,7.9,A,4.0,MORTGAGE,86400.0,28
1,2700,7.9,A,3.0,MORTGAGE,88000.0,23
0,6000,13.49,C,13.0,MORTGAGE,96000.0,22
0,9000,6.62,A,4.0,MORTGAGE,96000.0,23
0,1000,7.9,A,10.0,RENT,28600.0,23
0,12000,10.99,A,4.0,RENT,90000.0,26
0,2200,7.9,A,4.0,MORTGAGE,31544.0,21
0,1200,12.69,B,0.0,RENT,28000.0,22
0,14000,10.65,B,2.0,MORTGAGE,75000.0,23
0,21000,11.71,B,3.0,MORTGAGE,125000.0,32
0,8000,8.9,A,20.0,RENT,64000.0,57
0,5150,7.9,A,7.0,RENT,68000.0,44
0,3500,6.62,A,3.0,RENT,36000.0,25
0,3000,14.27,C,1.0,MORTGAGE,120000.0,25
1,30000,10.99,D,4.0,MORTGAGE,75000.0,28
0,6000,10.65,B,6.0,RENT,26400.0,26
0,9000,12.69,B,2.0,MORTGAGE,60000.0,31
0,13700,6.03,A,10.0,MORTGAGE,50000.0,24
0,28000,7.9,A,3.0,RENT,96000.0,28
1,9950,15.27,C,2.0,MORTGAGE,36400.0,22
0,6000,6.03,A,0.0,OWN,21600.0,39
0,24000,10.99,C,2.0,RENT,206000.0,28
0,11200,14.27,C,4.0,RENT,46000.0,31
0,6500,10.99,A,3.0,MORTGAGE,22000.0,22
0,35000,12.42,B,6.0,MORTGAGE,165000.0,27
0,14000,6.03,A,6.0,MORTGAGE,124000.0,33
0,7000,6.62,A,5.0,MORTGAGE,43000.0,21
0,5000,6.03,A,4.0,MORTGAGE,95000.0,31
1,10800,7.51,A,38.0,MORTGAGE,51000.0,33
0,5375,13.49,C,0.0,OWN,20868.0,25
0,7500,8.9,A,20.0,MORTGAGE,150000.0,25
0,20000,8.9,A,6.0,RENT,72000.0,27
0,4000,8.9,A,15.0,RENT,62500.0,25
0,5000,12.69,B,6.0,RENT,39000.0,23
0,10000,6.62,A,4.0,RENT,20000.0,22
0,8000,12.69,B,8.0,MORTGAGE,120000.0,22
0,8000,12.42,B,4.0,RENT,20000.0,28
0,12000,9.91,B,7.0,RENT,60000.0,29
0,4500,6.62,A,13.0,MORTGAGE,125000.0,39
0,8875,10.65,B,8.0,RENT,24000.0,28
0,10600,15.96,C,7.0,MORTGAGE,47000.0,22
0,1500,6.03,A,4.0,RENT,22968.0,28
0,6250,9.91,B,4.0,RENT,16000.0,22
0,7500,12.69,B,12.0,MORTGAGE,84000.0,26
0,7800,7.9,A,6.0,MORTGAGE,58600.0,23
0,20000,7.9,A,4.0,MORTGAGE,100800.0,23
0,10000,14.27,C,13.0,RENT,42000.0,25
0,2000,7.9,A,5.0,MORTGAGE,93000.0,23
0,5000,10.65,B,3.0,MORTGAGE,48000.0,38
0,2400,7.9,A,4.0,RENT,30720.0,25
0,10400,8.9,A,4.0,MORTGAGE,67000.0,26
0,25000,12.69,B,6.0,RENT,92000.0,25
0,9200,6.62,A,6.0,RENT,30000.0,21
0,8450,11.71,B,4.0,RENT,21040.2,22
0,12400,7.51,A,17.0,MORTGAGE,77000.0,22
1,8000,8.9,A,3.0,RENT,27000.0,24
0,3600,13.49,C,4.0,OWN,32000.0,36
0,2000,11.71,B,7.0,RENT,33600.0,29
1,1200,11.71,B,3.0,RENT,20000.0,29
1,4000,6.62,A,4.0,MORTGAGE,42000.0,43
0,3000,6.03,A,4.0,MORTGAGE,90000.0,23
0,16800,7.51,A,4.0,OWN,69500.0,23
1,12000,16.77,D,4.0,RENT,60000.0,25
0,12000,6.62,A,17.0,MORTGAGE,92000.0,23
0,12000,6.62,A,5.0,RENT,60000.0,26
0,32000,19.03,E,26.0,MORTGAGE,68000.0,35
1,14300,9.91,B,8.0,MORTGAGE,52000.0,33
0,14000,6.62,A,4.0,RENT,58000.0,29
1,9600,16.77,D,5.0,RENT,45000.0,22
0,6800,7.51,A,0.0,RENT,60000.0,24
0,5000,10.99,A,6.0,RENT,34000.0,25
0,12000,11.71,B,1.0,RENT,84000.0,28
0,15000,9.91,B,2.0,MORTGAGE,58000.0,33
1,10000,13.49,C,3.0,MORTGAGE,30000.0,22
1,35000,17.27,D,2.0,MORTGAGE,90000.0,27
0,9000,12.42,B,2.0,RENT,77800.0,29
0,13750,10.99,A,0.0,MORTGAGE,76875.0,22
0,12025,10.65,B,3.0,MORTGAGE,80000.0,36
0,12000,13.49,C,0.0,RENT,50000.0,33
0,24000,7.51,A,2.0,MORTGAGE,52800.0,32
0,4800,6.03,A,7.0,MORTGAGE,50000.0,31
0,35000,10.99,A,10.0,RENT,80000.0,45
0,15000,6.03,A,27.0,MORTGAGE,83886.4,27
0,14975,6.03,A,4.0,MORTGAGE,125000.0,41
0,14000,16.29,D,3.0,MORTGAGE,61000.0,39
1,1500,16.29,D,0.0,OWN,48000.0,22
0,20000,7.9,A,19.0,OWN,68000.0,27
0,10000,8.9,A,13.0,RENT,54000.0,33
0,14000,6.03,A,5.0,MORTGAGE,180000.0,30
1,4000,20.89,F,7.0,MORTGAGE,70000.0,24
0,2400,10.99,A,0.0,RENT,50000.0,34
0,19700,7.9,A,0.0,MORTGAGE,78000.0,28
1,5800,6.62,A,4.0,RENT,26988.0,31
0,15000,8.9,A,6.0,MORTGAGE,294000.0,23
1,3000,8.9,A,2.0,MORTGAGE,22800.0,23
0,6000,6.03,A,1.0,RENT,84996.0,24
0,2500,9.91,B,4.0,OWN,23964.0,22
0,6000,8.9,A,4.0,OWN,36000.0,22
0,12000,6.03,A,11.0,MORTGAGE,72000.0,24
1,9400,8.9,A,6.0,RENT,33000.0,41
0,20000,11.71,B,8.0,MORTGAGE,60000.0,28
1,15000,10.99,A,3.0,RENT,80000.0,21
0,7000,12.69,B,1.0,RENT,25000.0,21
0,3000,8.9,A,12.0,MORTGAGE,42000.0,49
0,10000,10.65,B,4.0,MORTGAGE,45000.0,27
0,6000,6.03,A,15.0,MORTGAGE,41000.0,23
0,10000,6.62,A,5.0,MORTGAGE,46000.0,34
0,4000,13.49,C,6.0,RENT,34800.0,45
0,13000,12.69,B,7.0,MORTGAGE,130000.0,32
0,20000,7.51,A,4.0,MORTGAGE,200000.0,44
0,27000,7.9,A,5.0,MORTGAGE,54000.0,34
0,9000,10.99,A,9.0,RENT,112440.0,27
0,6000,11.71,B,7.0,RENT,85000.0,32
0,3100,7.9,A,7.0,MORTGAGE,53000.0,34
0,5000,7.51,A,2.0,MORTGAGE,80000.0,25
0,16800,12.42,B,8.0,RENT,125000.0,24
0,5000,9.91,B,5.0,MORTGAGE,36000.0,43
0,12350,6.62,A,25.0,MORTGAGE,105000.0,38
0,3900,11.71,B,8.0,MORTGAGE,84000.0,22
0,6400,7.51,A,3.0,MORTGAGE,34500.0,21
0,12000,6.03,A,9.0,MORTGAGE,74000.0,25
0,8900,11.71,B,3.0,MORTGAGE,120000.0,22
0,18000,8.9,A,4.0,MORTGAGE,38000.0,22
1,16800,16.77,D,6.0,RENT,75000.0,22
0,15000,7.9,A,13.0,MORTGAGE,50000.0,22
1,6000,7.9,A,5.0,RENT,51928.0,26
0,7600,6.62,A,3.0,OWN,28000.0,35
0,10000,11.71,B,2.0,RENT,120000.0,21
0,3000,10.99,B,23.0,RENT,30000.0,22
1,8000,12.42,B,1.0,RENT,25000.0,25
1,6100,14.27,C,4.0,MORTGAGE,23748.0,30
0,2000,12.69,B,14.0,MORTGAGE,120000.0,33
0,7500,10.99,C,4.0,MORTGAGE,30160.0,44
0,8800,12.42,B,3.0,RENT,42000.0,28
0,14725,10.99,B,0.0,RENT,48000.0,37
0,1000,8.9,A,5.0,RENT,85000.0,52
0,1200,16.29,D,8.0,RENT,68736.0,33
0,8000,7.51,A,0.0,RENT,36000.0,23
0,2000,6.62,A,5.0,RENT,40800.0,22
0,3000,8.9,A,4.0,MORTGAGE,25000.0,31
0,16000,11.71,B,10.0,MORTGAGE,60000.0,30
0,6250,15.27,C,4.0,RENT,14898.0,23
0,13600,6.62,A,0.0,MORTGAGE,101900.0,24
0,6000,15.27,C,15.0,OWN,106870.0,25
0,15000,10.65,B,3.0,RENT,109000.0,24
0,5000,10.99,A,11.0,MORTGAGE,80796.0,23
0,12000,10.65,B,4.0,MORTGAGE,33640.0,22
0,28000,10.99,A,11.0,MORTGAGE,105000.0,27
0,15000,13.49,C,0.0,RENT,50000.0,24
0,12000,7.9,A,3.0,RENT,150000.0,26
0,5000,14.27,C,4.0,MORTGAGE,60500.0,23
0,9200,6.03,A,2.0,RENT,82000.0,25
0,4400,8.9,A,2.0,MORTGAGE,61104.0,28
0,12000,7.51,A,3.0,MORTGAGE,90000.0,24
0,6000,6.62,A,8.0,MORTGAGE,130000.0,24
0,5500,10.99,B,1.0,RENT,33600.0,23
0,5000,6.03,A,0.0,MORTGAGE,60000.0,29
1,5600,15.27,C,0.0,RENT,85000.0,45
0,11200,14.27,C,13.0,MORTGAGE,179000.0,31
0,15000,7.9,A,0.0,RENT,62000.0,28
0,10000,14.27,C,5.0,RENT,80000.0,22
0,3000,9.91,B,5.0,MORTGAGE,18840.0,25
1,5875,6.62,A,19.0,MORTGAGE,22000.0,25
0,7200,7.9,A,2.0,RENT,75000.0,29
0,15000,11.71,B,18.0,MORTGAGE,78840.0,39
0,5000,6.03,A,8.0,RENT,36396.0,24
1,13200,16.29,D,4.0,MORTGAGE,49800.0,30
0,5000,11.71,B,31.0,RENT,41000.0,25
0,14000,13.49,C,2.0,RENT,113000.0,23
0,14000,6.62,A,4.0,RENT,86000.0,23
0,8000,16.29,D,7.0,MORTGAGE,75000.0,24
0,13250,6.62,A,8.0,MORTGAGE,69000.0,21
0,12000,6.03,A,22.0,MORTGAGE,240000.0,29
0,10000,10.99,B,12.0,OWN,70000.0,25
0,3000,12.42,B,20.0,RENT,78000.0,28
0,10000,17.58,D,0.0,OWN,45000.0,29
0,5300,19.91,E,9.0,MORTGAGE,74603.0,25
0,10000,7.9,A,1.0,MORTGAGE,60000.0,22
0,9250,12.69,B,24.0,OWN,75000.0,26
0,9000,16.77,D,0.0,RENT,75000.0,27
0,5000,10.99,A,6.0,RENT,37000.0,39
0,15000,12.42,B,1.0,OWN,40000.0,23
0,8000,11.71,B,2.0,RENT,21000.0,29
1,1500,16.29,D,1.0,RENT,27000.0,24
0,21000,12.42,B,5.0,OWN,75000.0,23
0,12000,8.9,A,2.0,RENT,71000.0,30
0,3125,8.9,A,6.0,MORTGAGE,42000.0,24
0,16000,8.9,A,0.0,RENT,75000.0,30
0,5000,13.49,C,9.0,MORTGAGE,97000.0,30
0,20000,8.9,A,14.0,MORTGAGE,68000.0,29
0,7000,13.49,C,9.0,RENT,60000.0,26
0,5000,7.9,A,12.0,MORTGAGE,34348.8,23
0,8400,6.62,A,4.0,MORTGAGE,86000.0,32
0,6625,10.99,B,4.0,MORTGAGE,75000.0,27
0,8000,16.77,D,13.0,MORTGAGE,60000.0,26
1,4000,13.49,C,6.0,RENT,40000.0,30
1,4200,9.91,B,4.0,RENT,28080.0,22
0,20000,6.62,A,1.0,RENT,130000.0,33
0,6000,6.62,A,0.0,MORTGAGE,180000.0,30
0,5175,6.03,A,6.0,MORTGAGE,36000.0,26
0,2500,18.64,E,0.0,RENT,51630.0,22
0,16000,7.9,A,19.0,MORTGAGE,44000.0,33
1,3700,9.91,B,4.0,RENT,35000.0,31
0,10000,12.69,B,4.0,MORTGAGE,96000.0,46
0,12000,6.03,A,6.0,MORTGAGE,34000.0,26
0,35000,10.99,A,10.0,MORTGAGE,185232.0,27
0,12000,10.65,B,21.0,RENT,69500.0,24
0,6000,6.03,A,3.0,MORTGAGE,65000.0,24
0,12375,7.9,A,1.0,MORTGAGE,47700.0,25
0,12000,6.62,A,5.0,MORTGAGE,158367.0,28
0,8400,7.9,A,18.0,OWN,80000.0,28
1,8000,11.71,B,5.0,MORTGAGE,62004.0,25
0,7500,8.9,A,1.0,MORTGAGE,26400.0,25
0,15000,10.99,A,12.0,MORTGAGE,48000.0,22
0,8000,13.49,C,3.0,MORTGAGE,132000.0,41
0,15025,6.03,A,12.0,MORTGAGE,49200.0,30
0,31825,12.69,B,5.0,MORTGAGE,70000.0,30
0,12000,7.9,A,2.0,RENT,52000.0,29
0,8000,9.91,B,5.0,OWN,24000.0,22
0,14000,14.27,C,2.0,MORTGAGE,36100.0,29
0,9000,10.99,A,32.0,MORTGAGE,57700.0,25
0,10000,10.65,B,39.0,MORTGAGE,110000.0,30
0,13000,8.9,A,5.0,MORTGAGE,57000.0,25
0,15000,6.03,A,3.0,MORTGAGE,115000.0,24
0,10000,14.65,C,1.0,MORTGAGE,42000.0,34
0,4000,10.99,A,4.0,MORTGAGE,44000.0,24
0,4000,10.99,A,10.0,MORTGAGE,74448.0,24
0,6000,6.03,A,9.0,MORTGAGE,44400.0,25
0,6000,12.69,B,1.0,RENT,112000.0,28
0,3000,7.9,A,0.0,MORTGAGE,24000.0,21
0,14000,7.9,A,4.0,MORTGAGE,60000.0,25
0,4000,12.69,B,6.0,MORTGAGE,60000.0,25
0,10000,13.49,C,5.0,RENT,84000.0,25
0,2000,10.99,A,0.0,RENT,14000.0,21
0,13000,8.9,A,41.0,MORTGAGE,60000.0,28
0,21000,7.9,A,1.0,MORTGAGE,144000.0,36
0,15000,6.03,A,4.0,MORTGAGE,85000.0,22
0,26375,9.91,B,4.0,MORTGAGE,105000.0,33
0,1000,7.51,A,6.0,RENT,28000.0,25
0,6200,10.65,B,6.0,OWN,58000.0,31
1,1500,9.91,B,22.0,RENT,32304.0,24
0,1000,15.27,C,17.0,MORTGAGE,53000.0,22
0,6000,7.9,A,7.0,RENT,175000.0,28
0,8800,14.27,C,4.0,RENT,46000.0,35
